name,lat,lng
영동중학교,37.4657576,127.0253527
원촌중학교,37.506062,127.0139388
이수중학교,37.4809574,126.9903022
청담중학교,37.5285802,127.0454332
단국대학교사범대학부속중학교,37.4953357,127.0564936
동덕여자중학교,37.4759144,126.9927567
서문여자중학교,37.4885743,126.985083
세화여자중학교,37.5018559,126.9922636
숙명여자중학교,37.4907295,127.0533366
은성중학교,37.4879414,127.0359252
중동중학교,37.4885961,127.0781923
진선여자중학교,37.501754,127.0476387
휘문중학교,37.504951,127.0620662
강남중학교,37.5018245,126.9225543
강현중학교,37.5032309,126.9314655
관악중학교,37.4808692,126.9618278
구암중학교,37.4925845,126.9485751
국사봉중학교,37.4935736,126.9441046
난우중학교,37.4666807,126.9228102
남서울중학교,37.48189989999999,126.9215775
남성중학교,37.4789892,126.9724003
당곡중학교,37.492097,126.93316
대방중학교,37.4952932,126.9137335
동작중학교,37.4949969,126.9772383
문창중학교,37.49585039999999,126.9216451
미성중학교,37.4754058,126.9122182
봉림중학교,37.4806354,126.9381575
봉원중학교,37.4841279,126.958696
사당중학교,37.4876148,126.9688695
삼성중학교,37.4673643,126.9428252
상도중학교,37.4908204,126.961525
상현중학교,37.4939484,126.9603553
신관중학교,37.479929,126.9344578
신림중학교,37.4705384,126.9453094
영등포중학교,37.50830029999999,126.9337012
인헌중학교,37.4729052,126.9695872
장승중학교,37.5033584,126.940722
광신중학교,37.4651377,126.9256312
남강중학교,37.4719974,126.9247473
동양중학교,37.5101255,126.9562366
서울문영여자중학교,37.47388590000001,126.9513935
성남중학교,37.505301,126.9265387
성보중학교,37.4801177,126.9207947
숭의여자중학교,37.5073276,126.9292344
중앙대학교사범대학부속중학교,37.5040801,126.96152
경수중학교,37.53978130000001,127.0583587
경일중학교,37.5435667,127.0483522
광남중학교,37.5404965,127.1013527
광양중학교,37.5301088,127.0860302
광장중학교,37.547095,127.101708
광진중학교,37.5322529,127.0899425
광희중학교,37.5504317,127.0337209
구의중학교,37.542871,127.0788098
동마중학교,37.56265570000001,127.0403012
마장중학교,37.5682297,127.042205
무학중학교,37.5579813,127.03277
성수중학교,37.547981,127.0387013
성원중학교,37.5393617,127.0513099
신양중학교,37.5334015,127.0632122
양진중학교,37.5444966,127.0983273
옥정중학교,37.5414774,127.0125119
용곡중학교,37.5659416,127.0889488
자양중학교,37.5352975,127.0745207
행당중학교,37.5544241,127.041886
건국대학교사범대학부속중학교,37.5419717,127.0767285
대원국제중학교,37.5637594,127.0894587
동국대학교사범대학부속여자중학교,37.5425112,127.0867784
한양대학교사범대학부속중학교,37.5624663,127.0467249
서울대학교사범대학부설중학교,37.5941796,127.038549
강북중학교,37.6449188,127.0259441
개운중학교,37.5944775,127.0248807
길음중학교,37.6138873,127.0170282
미양중학교,37.6232973,127.0122428
번동중학교,37.6325721,127.0362701
북악중학교,37.6067612,127.0017022
삼각산중학교,37.6161958,127.0146577
삼선중학교,37.5911454,127.0079042
석관중학교,37.6081903,127.0664388
수송중학교,37.6364725,127.0339379
수유중학교,37.63133699999999,127.0109264
숭곡중학교,37.6084237,127.0313391
월곡중학교,37.6092436,127.0483204
인수중학교,37.6438503,127.0099435
장위중학교,37.6113882,127.0415045
종암중학교,37.5929734,127.0317443
화계중학교,37.6326445,127.0073066
고려대학교사범대학부속중학교,37.610197,127.0012182
고명중학교,37.5975645,127.0198436
남대문중학교,37.6186278,127.0557873
동구여자중학교,37.5935994,127.0071027
서라벌중학교,37.6568687,127.0111715
성신여자중학교,37.5927408,127.0224394
성암여자중학교,37.6207354,127.0244484
신일중학교,37.6282824,127.0282661
영훈국제중학교,37.613765,127.0278332
용문중학교,37.5881284,127.0250507
창문여자중학교,37.6130369,127.0368621
한성여자중학교,37.5827584,127.0106694
홍익대학교사범대학부속중학교,37.594921,127.0033
대경중학교,37.55636459999999,127.0170724
대신중학교,37.576876,126.9668497
덕성여자중학교,37.5779448,126.9817133
동성중학교,37.5850524,127.0024292
배문중학교,37.5496855,126.9641933
배화여자중학교,37.5793895,126.9653816
보성여자중학교,37.5426751,126.984496
상명대학교사범대학부속여자중학교,37.6027418,126.9540384
성심여자중학교,37.5345938,126.954445
신광여자중학교,37.5431703,126.9699957
오산중학교,37.524645,127.0000902
장충중학교,37.5531457,127.0065905
중앙중학교,37.584897,126.9870352
한양중학교,37.5653699,127.0118163
환일중학교,37.5538606,126.9619374
가락중학교,37.5026324,127.1186676
가원중학교,37.490634,127.1230469
강동중학교,37.5694325,127.177855
강명중학교,37.5506038,127.1718747
강일중학교,37.5551525,127.1382791
거원중학교,37.48748930000001,127.1465347
고덕중학교,37.56013069999999,127.1610289
둔촌중학교,37.5304436,127.145921
명일중학교,37.557063,127.1477463
문정중학교,37.4885685,127.1299473
