name,lat,lng,label
서울평화초등학교,37.4914378,127.1228091,초등학교
서울풍납초등학교,37.53486029999999,127.1174625,초등학교
서울풍성초등학교,37.5261388,127.1137028,초등학교
서울한산초등학교,37.528397600000005,127.14136450000001,초등학교
서울가곡초등학교,37.55563239999999,126.83586340000001,초등학교
서울가양초등학교,37.5617187,126.85864369999999,초등학교
서울갈산초등학교,37.5118348,126.86997749999999,초등학교
서울강서초등학교,37.5223088,126.8409133,초등학교
서울강신초등학교,37.543023100000006,126.82938259999999,초등학교
서울강월초등학교,37.515959499999994,126.83416229999999,초등학교
서울개화초등학교,37.5736852,126.80466409999998,초등학교
서울경인초등학교,37.5328933,126.88633490000002,초등학교
서울계남초등학교,37.5097063,126.86020490000001,초등학교
서울공진초등학교,37.5654741,126.8504672,초등학교
서울공항초등학교,37.5623361,126.81882399999999,초등학교
서울남명초등학교,37.5153939,126.8538873,초등학교
서울내발산초등학교,37.551329700000004,126.83795759999998,초등학교
서울등마초등학교,37.5420258,126.86163379999999,초등학교
서울등명초등학교,37.5606951,126.8425361,초등학교
서울등서초등학교,37.551827200000005,126.8549196,초등학교
서울등양초등학교,37.56444929999999,126.8447882,초등학교
서울등원초등학교,37.560322799999994,126.8500834,초등학교
서울등촌초등학교,37.547495500000004,126.8577618,초등학교
서울등현초등학교,37.56136970000001,126.84803670000001,초등학교
서울목동초등학교,37.5224861,126.87215970000001,초등학교
서울목운초등학교,37.526732200000005,126.8729254,초등학교
서울목원초등학교,37.54272770000001,126.8824793,초등학교
서울발산초등학교,37.5503201,126.8310504,초등학교
서울방화초등학교,37.568698299999994,126.80637490000001,초등학교
서울백석초등학교,37.5534229,126.86219380000001,초등학교
서울삼정초등학교,37.5803891,126.81084709999999,초등학교
서울서정초등학교,37.523899,126.8671743,초등학교
서울송정초등학교,37.5627589,126.81103119999999,초등학교
서울송화초등학교,37.5682828,126.81746570000001,초등학교
서울수명초등학교,37.5525474,126.82360390000001,초등학교
서울신강초등학교,37.525787,126.841651,초등학교
서울신곡초등학교,37.5390734,126.8556963,초등학교
서울신기초등학교,37.511016399999995,126.85405149999998,초등학교
서울신남초등학교,37.5162714,126.844269,초등학교
서울신목초등학교,37.51692269999999,126.87268459999999,초등학교
서울신서초등학교,37.52059570000001,126.8625771,초등학교
서울신원초등학교,37.529527200000004,126.8299687,초등학교
서울신월초등학교,37.54010170000001,126.839099,초등학교
서울신은초등학교,37.5139921,126.83202560000001,초등학교
서울신정초등학교,37.5327032,126.85245590000001,초등학교
서울양강초등학교,37.5240784,126.84799950000001,초등학교
서울양동초등학교,37.526025800000006,126.85117120000001,초등학교
서울양명초등학교,37.516012100000005,126.85595009999999,초등학교
서울양목초등학교,37.523650200000006,126.86164040000001,초등학교
서울양원초등학교,37.5384029,126.82331809999998,초등학교
서울양천초등학교,37.5701684,126.8395913,초등학교
서울양화초등학교,37.5437143,126.8744087,초등학교
서울염강초등학교,37.5611652,126.8640098,초등학교
서울염경초등학교,37.5548065,126.8712574,초등학교
서울염동초등학교,37.5521222,126.872373,초등학교
서울염창초등학교,37.553083,126.86767490000001,초등학교
서울영도초등학교,37.53564779999999,126.8714808,초등학교
서울우장초등학교,37.5492011,126.8460773,초등학교
서울월정초등학교,37.5347268,126.83605949999999,초등학교
서울월촌초등학교,37.5402835,126.8764371,초등학교
서울은정초등학교,37.5112042,126.86734550000001,초등학교
서울장수초등학교,37.512878,126.8450848,초등학교
서울정곡초등학교,37.5769308,126.8189082,초등학교
서울정목초등학교,37.5370581,126.87032109999998,초등학교
서울지향초등학교,37.5127825,126.83718540000001,초등학교
서울치현초등학교,37.5755586,126.81462409999999,초등학교
서울탑산초등학교,37.5666739,126.85218959999999,초등학교
서울화곡초등학교,37.543229700000005,126.84606640000001,초등학교
서울화일초등학교,37.54036019999999,126.84746499999999,초등학교
유석초등학교,37.559889399999996,126.8534143,초등학교
